"","molSIDs","XLogP","MW","LipinskiFailures","nRotB","MLogP","nAtomLAC","nAtomP","nAtomLC","nB","nBase","nAtom","nAromBond","naAromAtom","ALogP","ALogp2","AMR","nAcid","nSmallRings","nAromRings","nRingBlocks","nAromBlocks","nRings3","nRings4","nRings5","nRings6","nRings7","nRings8","nRings9","tpsaEfficiency","Zagreb","WPATH","WPOL","WTPT.1","WTPT.2","WTPT.3","WTPT.4","WTPT.5","VAdjMat","VABC","TopoPSA","topoShape","geomShape","PetitjeanNumber","MDEC.11","MDEC.12","MDEC.13","MDEC.14","MDEC.22","MDEC.23","MDEC.24","MDEC.33","MDEC.34","MDEC.44","MDEO.11","MDEO.12","MDEO.22","MDEN.11","MDEN.12","MDEN.13","MDEN.22","MDEN.23","MDEN.33","khs.sLi","khs.ssBe","khs.ssssBe","khs.ssBH","khs.sssB","khs.ssssB","khs.sCH3","khs.dCH2","khs.ssCH2","khs.tCH","khs.dsCH","khs.aaCH","khs.sssCH","khs.ddC","khs.tsC","khs.dssC","khs.aasC","khs.aaaC","khs.ssssC","khs.sNH3","khs.sNH2","khs.ssNH2","khs.dNH","khs.ssNH","khs.aaNH","khs.tN","khs.sssNH","khs.dsN","khs.aaN","khs.sssN","khs.ddsN","khs.aasN","khs.ssssN","khs.sOH","khs.dO","khs.ssO","khs.aaO","khs.sF","khs.sSiH3","khs.ssSiH2","khs.sssSiH","khs.ssssSi","khs.sPH2","khs.ssPH","khs.sssP","khs.dsssP","khs.sssssP","khs.sSH","khs.dS","khs.ssS","khs.aaS","khs.dssS","khs.ddssS","khs.sCl","khs.sGeH3","khs.ssGeH2","khs.sssGeH","khs.ssssGe","khs.sAsH2","khs.ssAsH","khs.sssAs","khs.sssdAs","khs.sssssAs","khs.sSeH","khs.dSe","khs.ssSe","khs.aaSe","khs.dssSe","khs.ddssSe","khs.sBr","khs.sSnH3","khs.ssSnH2","khs.sssSnH","khs.ssssSn","khs.sI","khs.sPbH3","khs.ssPbH2","khs.sssPbH","khs.ssssPb","Kier1","Kier2","Kier3","HybRatio","fragC","FMF","ECCEN","SP.0","SP.1","SP.2","SP.3","SP.4","SP.5","SP.6","SP.7","VP.0","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VP.7","SPC.4","SPC.5","SPC.6","VPC.4","VPC.5","VPC.6","SC.3","SC.4","SC.5","SC.6","VC.3","VC.4","VC.5","VC.6","SCH.3","SCH.4","SCH.5","SCH.6","SCH.7","VCH.3","VCH.4","VCH.5","VCH.6","VCH.7","C1SP1","C2SP1","C1SP2","C2SP2","C3SP2","C1SP3","C2SP3","C3SP3","C4SP3","ATSp1","ATSp2","ATSp3","ATSp4","ATSp5","ATSm1","ATSm2","ATSm3","ATSm4","ATSm5","ATSc1","ATSc2","ATSc3","ATSc4","ATSc5","nHBDon","nHBAcc","PPSA.1","PPSA.2","PPSA.3","PNSA.1","PNSA.2","PNSA.3","DPSA.1","DPSA.2","DPSA.3","FPSA.1","FPSA.2","FPSA.3","FNSA.1","FNSA.2","FNSA.3","WPSA.1","WPSA.2","WPSA.3","WNSA.1","WNSA.2","WNSA.3","RPCG","RNCG","RPCS","RNCS","THSA","TPSA","RHSA","RPSA","bpol","apol"
"1232","24785444",2.029,344.09947714,0,4,2.78,0,11,2,26,2,41,12,12,4.4267,19.59567289,94.5472,0,3,2,3,2,0,0,0,3,0,0,0,0.237286033325706,124,1375,38,48.8515759370759,2.0354823307115,16.862203276464,5.59745626103473,6.17990927609633,5.70043971814109,304.073692982963,81.65,0.857142857142857,NA,0.461538461538462,0.2,2.43781346893465,2.92465045562735,0,7.48780881445964,19.7266366282825,0,7.96758076653521,0,0,0,0,0.333333333333333,0,0,0,0.5,0,0,0,0,0,0,0,0,2,0,0,0,1,7,1,0,0,2,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7810650887574,8.58950617283951,4.60117700316885,0.166666666666667,1297.06,0.75,500,17.1040835277556,11.6008867481742,10.2621777934388,8.63875103228063,7.06689724244718,5.87178665431994,3.99524134608052,2.74191551628651,14.1794678586434,7.79052091052237,5.65424629616341,3.97129095507056,2.7763205373017,1.9453344338863,1.09852485819919,0.652290122123136,3.53788330948428,5.40791700590437,7.46434082233298,1.24440850610951,1.65800881219607,1.96010747012238,1.57735026918963,0,0.25,0,0.658286643001024,0,0.0631832408122634,0,0,0,0,0.219416096821288,0.413563412572475,0,0,0,0.0704679388065104,0.101552545762381,0,0,0,12,2,0,1,0,0,1733.30303803613,2027.82444870489,2813.95385202805,2916.5352691391,2569.77698611259,33.8986958511275,30.2446659573302,43.7435567076231,45.6030691753101,42.2486922099296,0.499357195279936,-0.297239965209822,0.0287291488170396,0.12344372442145,-0.156745153509404,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.879519,50.276481
"1233","24785387",2.212,373.11931934,0,5,2.78,2,19,4,28,0,46,11,11,3.861,14.907321,101.2536,0,3,2,3,2,0,0,2,1,0,0,0,0.170374453170764,136,1743,41,52.398307246516,2.01531950948139,20.3229873778245,7.87701741765987,9.91741450589232,5.8073549220576,331.791149380084,63.57,1,NA,0.5,0.572357121276666,4.05012420436772,4.68637332287344,0,6.01559617563277,16.6408810695923,0,8.32503513134845,0,0,0.25,0.210818510677892,0,0,0,0,0,0.632455532033676,0.166666666666667,0,0,0,0,0,0,3,0,2,0,1,5,0,0,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7270408163265,9,4.54320987654321,0.263157894736842,1654.07,0.653846153846154,588,18.8445705037617,12.4179226555705,11.3153580691222,9.52444263955777,8.13897417307173,5.9097519163571,3.98395042292462,2.63420466471298,15.63138065893,8.58244792322829,6.51594309635402,4.61133896442868,3.22534073357201,1.93132522031002,1.09343440253118,0.578439441220611,4.61408586345899,7.86027582956616,10.3199901393316,1.80928764905194,2.52390700518419,2.69730894501997,1.89217370944466,0,0.565515560324004,0,0.886168530344445,0,0.177071646795114,0,0,0,0.157134840263677,0.609630601690006,0.951578366594851,0,0,0.0602257109371425,0.186717801954401,0.259256763730984,0,0,1,11,1,4,0,0,0,1822.4184720892,2154.44061129119,3074.97280252087,2950.39824621848,2617.73227407965,37.1162979183011,32.6095940134119,48.2499096574221,49.0001079348875,47.1547325480883,0.626569848596582,-0.384765276770878,0.112774424607899,-0.0485634752365134,0.0611143817122351,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.73614,54.66186
"1234","24785350",2.99,302.14191334,0,3,3.33,0,20,0,26,0,41,12,12,2.7117,7.35331689,93.622,0,4,2,3,2,0,0,1,3,0,0,0,0.107035795340343,124,1128,37,48.0353448077817,2.08849325251225,9.34407942064912,2.6219679078505,6.72211151279862,5.70043971814109,290.305935224629,32.34,0.833333333333333,NA,0.454545454545455,0,0,0,0,19.7610934754452,22.7318473626447,0,6.94562918153628,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,3,0,1,10,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4674556213018,7.48611111111111,3.38331410995771,0.15,1430.03,0.956521739130435,425,15.6480536021256,11.3433365929005,9.85031610902976,8.72606264215617,7.75809765851369,6.61389998292299,4.22259966903034,3.28552318658269,12.8276351906094,7.99678855917973,5.80228379581395,4.29493169846969,3.22662756337129,2.3554395928533,1.27138645576092,0.8536442670345,3.12118053679808,5.87723845795928,9.01540898228084,1.15504882958159,1.84307284387379,2.37874569524425,1.08260030320345,0,0.354745037871115,0,0.474852248564694,0,0.102511963792539,0,0,0,0.0641500299099584,0.524727309000215,0.717949109176085,0,0,0.0279508497187474,0.19044446853663,0.207598581545145,0,0,1,15,1,0,3,0,0,1786.4698288918,2146.9347338911,3091.6467245513,3120.98122291893,2816.59841425005,24.4944296380939,27.1630016430348,38.3811909728232,40.2391732951843,37.8237334179259,0.217817944098879,-0.126651107760578,-0.00626293325298258,0.0587089423413415,-0.0155130266695366,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.275726,50.204274
"1235","24785278",1.927,345.1356381,0,7,2.56,0,6,4,26,1,44,16,16,2.7974,7.82544676000001,93.6094,0,3,3,3,3,0,0,2,1,0,0,0,0.173786747523944,122,1546,30,48.7504052498538,2.03126688541058,21.3826823028271,3.08739235107494,15.7516368821619,5.70043971814109,293.348705844362,59.98,1,NA,0.5,0.142857142857143,3.32581985411071,1.50084572843862,0,9.48203329115394,13.1443808824685,0,2.74299175391796,0,0,0,0,0,0,0,0,0.622369900024683,1.60908766759041,0.25,0,0,0,0,0,0,2,0,4,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7810650887574,9.08734693877551,5.49702541914548,0.352941176470588,1564.07,0.833333333333333,558,16.9409468209391,11.6353615907848,10.3325540514357,8.28913153537307,6.68943561178596,4.79564172160266,2.96527725824646,2.2086634229424,14.5707384268753,8.26278098881445,6.10525903685856,4.1558937523772,2.72333987364804,1.65775939127977,0.844210755799215,0.516045845314901,2.94933067253193,4.38570275446543,4.98157216631114,1.37765085027987,1.63492292258134,1.57186248545283,1.50754064258472,0,0.117851130197758,0,0.792420957892507,0,0.0668153104781061,0,0,0,0.235702260395516,0.451184463531091,0.428855364161831,0,0,0.0537457478565265,0.113548850610144,0.109128103893987,0,0,4,5,2,4,1,0,0,1484.03467244809,1685.63693377766,2227.41289685781,1929.0241816164,1751.98559231431,34.2873204497721,30.6929419135378,42.4753503296498,38.2641193260531,35.1430316463664,0.394801372487144,-0.172380052268336,-0.102265708591138,0.0976737702773938,0.0352043436885839,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.48014,51.73786
"1236","24785071",4.112,303.14053346,0,5,2.67,2,8,4,22,0,42,11,11,3.6968,13.66633024,90.5925,0,2,2,2,2,0,0,1,1,0,0,0,0.241076305982166,106,1032,31,41.6068497767968,1.98127856079985,14.9546821671279,2.55401729822843,9.34738240366443,5.4594316186373,283.250074490929,73.08,1,NA,0.5,1.52136646675993,3.68951105304804,7.95233361987362,0,2.44948974278318,9.23033016398929,0,5.48141439472641,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,1,0,0,3,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3553719008264,7.51300728407908,4.2603550295858,0.4375,1429.05,0.666666666666667,407,15.5685496218228,9.89675460551533,9.18675233408796,7.58228717324775,5.44826190106155,3.73458133899068,2.53966162350851,1.42530383556195,13.9911418063004,8.00912570649196,6.50787882467763,4.56646275271887,2.89551421168585,1.81137300140187,1.16395131650733,0.659204375788313,4.13522773529423,5.27027629422582,6.20839939515046,2.0779493058842,2.35106381477262,2.59151037267538,1.70230630107104,0,0.595393025349155,0,1.02486529910477,0,0.255229378497591,0,0,0,0.0962250448649376,0.287863363908448,0.497470754462906,0,0,0.0223606797749979,0.0867130133538487,0.161432919409797,0,0,1,4,3,5,0,1,0,1503.46274672239,1712.06389945865,2312.67501575214,2167.9630440801,1701.93998229919,28.9821629778204,26.8625523534172,38.9455680361371,42.8390316892225,30.8365412109589,0.279931891567939,-0.137230582442003,0.0340496493022834,-0.0293178961274108,-0.0872266076768138,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.495347,49.164653
"1237","24785068",2.216,302.12013234,0,6,2.45,2,12,5,23,0,39,10,9,1.588,2.521744,81.2648,0,3,2,2,1,0,0,1,2,0,0,0,0.314940945057313,106,1119,26,43.1583772457788,2.05516082122756,17.7994505045148,2.54298148111864,12.2107541405591,5.52356195605701,264.594391372428,95.15,0.857142857142857,NA,0.461538461538462,0,0,0,0,11.3562978754894,11.9812117423712,0,2.74299175391796,0,0,0,0,0,0,0,0,1.55034387381884,0,0,0,0,0,0,0,0,0,0,6,0,1,3,0,0,0,2,1,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8790170132325,8.02222222222222,4.73338203067933,0.4,1261.06,0.952380952380952,475,14.4933530637463,10.3096630880893,8.90595438437901,7.16802810598639,5.93152168666554,4.31824386431656,2.75728697323258,1.94977025364233,12.5794621167332,7.99240032429331,5.73522024777338,4.1850198669484,3.02084499027653,1.94727896424114,0.985132888927602,0.58030902627626,2.10502629773298,3.2571536261467,3.64366737050113,0.859159153612809,1.20860622609545,1.10928115735075,1.03025675839201,0,0.0833333333333333,0,0.407801381812303,0,0.0166666666666667,0,0,0,0.117851130197758,0.33677012102661,0.382470003576336,0,0,0.0612372435695795,0.166935722983592,0.143078239637747,0,0,0,7,1,1,5,0,0,1402.31780945628,1584.03366235989,2057.50203336207,1743.53821587009,1354.84104322222,29.3421432790969,28.5560941182595,36.3297277380553,31.4993917619951,27.0252821072237,0.330687927095516,-0.245853091219593,0.142100025238638,-0.0536579072911192,0.00664062377173698,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.875726,46.504274
"1238","24784989",2.265,241.11027884,0,5,2.78,3,11,5,19,0,33,11,11,3.0346,9.20879716,70.3394,0,2,2,2,2,0,0,1,1,0,0,0,0.175189544814182,86,706,20,36.1136317663019,2.00631287590566,8.50534691291607,5.51600638743846,2.98934052547761,5.24792751344359,231.605313390889,42.24,0.833333333333333,NA,0.454545454545455,0,2.11268692271171,1.70914802558494,0,10.9016325842045,11.434919418856,0,2.18224727194344,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,8,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.409972299169,7.55555555555556,4.89795918367347,0.133333333333333,850.03,0.888888888888889,327,12.7946824509971,8.75402019542349,7.42213859688507,5.90626937918302,4.2630830326583,2.86248891406259,1.65028518969018,1.04613703662305,10.2197557848209,5.79443300501999,4.00007490034714,2.54417933935798,1.58478920204631,0.870456872364365,0.409567430297923,0.216106256889017,1.94702625096378,2.27196600774429,2.5664957060908,0.616956688153244,0.66583142952802,0.590207497954584,0.879652811254895,0,0.166666666666667,0,0.37492698180366,0,0.0294627825494395,0,0,0,0.144337567297406,0.204124145231932,0.144337567297406,0,0,0.0392837100659193,0.059852792732757,0.0324074074074074,0,0,2,9,2,2,0,0,0,1002.62562248306,1104.44690883958,1369.9094656826,1167.34409236068,990.754830432915,19.9089183723584,20.3286397977586,26.2141933719578,22.0482833280056,18.494821730939,0.302225953539392,-0.164018317169544,0.0181121874759019,0.0368320697877474,-0.110189311055168,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.932105,39.105895
"1239","24784922",1.001,285.11134146,0,4,2.45,0,18,3,23,0,36,12,12,2.6854,7.21137316,73.7861,0,3,2,2,2,0,0,1,2,0,0,0,0.254216474268768,110,1025,28,42.8644907495662,2.04116622616982,17.8410065131172,8.69691124700418,9.14409526611301,5.52356195605701,250.032601806984,72.48,0.833333333333333,NA,0.454545454545455,0.25,2.08985531360253,3.23630188839837,0,3.33601858435168,11.9924085832855,0,5.46049794443684,0,0,0,0.308606699924184,0.5,0,0,0,1.19055078897615,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,0,1,6,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8790170132325,7.05078125,4.2603550295858,0.2,1024.06,0.857142857142857,407,14.8196264773794,10.097356788324,9.4901927562538,7.14583200915124,6.55421155247536,4.33411032955034,3.247423808373,1.86885202260732,11.7658165940262,6.52967071047722,4.81828190972943,2.96979164996493,2.15834639342135,1.14833692049931,0.661609775234875,0.288978163914106,2.65477617453544,4.75508753829115,5.28955224388818,0.838038298200425,1.20447069767234,1.06273239881408,1.60760702758164,0,0.0833333333333333,0,0.612531333816112,0,0.0138888888888889,0,0,0,0.117851130197758,0.302749430154621,0.494496505848056,0,0,0.0294627825494395,0.0767108519007212,0.106401762923279,0,0,1,9,1,2,0,0,0,1192.41047727286,1369.0628814224,1846.35067088385,1643.19496267993,1370.05547420306,24.4033480104523,25.6575514847455,36.9268123398401,31.322007328239,29.4568188465161,0.580946429416575,-0.439262774221789,0.22089489550445,-0.137353857052087,0.135288118183807,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.828105,42.107895
"1240","24784680",1.287,462.17908676,1,13,3.44,2,19,6,36,0,60,18,18,4.085,16.687225,123.7883,0,3,3,3,3,0,0,0,3,0,0,0,0.22277078939633,166,4705,47,68.592278104587,2.01741994425256,22.4513137874363,16.3311096987196,6.12020408871673,6.16992500144231,431.580059081035,102.96,1,NA,0.5,0.0416666666666667,3.16682838716414,1.78360660107224,0,16.0661719897936,24.9813568551082,0,5.81086287914867,0,0,0.394430384149394,1.17893520425746,0.235851946349616,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,2,0,3,0,0,12,0,0,0,3,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5694444444444,15.297419646899,10.1224489795918,0.192307692307692,2722.08,0.764705882352941,1282,24.3382880464376,16.4610600934803,14.2233160801184,11.2318641811365,8.69355700267808,6.90654692466976,4.24868477580701,3.13204240921169,18.9990133166183,10.6922119991492,7.22257584042502,4.725801555105,3.01355834131131,1.95218843173293,0.982054362609829,0.565780150282404,3.8766085539751,5.32227986960601,6.63784272880331,1.13711060533653,1.28584821620848,1.26293220986753,2.00033992241147,0,0.117851130197758,0,0.686059278741277,0,0.0170103454359943,0,0,0,0,0.25,0.342740347926864,0,0,0,0.0833333333333333,0.0839889822809521,0,0,3,16,2,3,1,0,0,1910.74406926126,2145.06867566016,2767.71559568053,2691.00558232842,2295.79381284293,39.3667748157986,39.6535555269149,53.1994036000825,52.9780339801484,47.8122893228907,0.922456043737763,-0.489717890572206,-0.0302403464900178,0.181473603876622,-0.158755767923575,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.365382,70.108618
"1241","24784594",1.642,328.0881635,0,4,2.67,0,18,3,25,0,39,16,15,4.0632,16.50959424,86.6463,0,3,3,2,2,0,0,1,2,0,0,0,0.272579172152914,122,1210,38,46.6134448305864,2.02667151437332,17.7842420343101,8.20257726472534,6.43963352840915,5.64385618977472,289.500376207351,87.21,1,NA,0.5,0.360562392576852,3.40240382673766,5.56534448024767,0,3.54803991871591,11.4842738738386,0,10.1249670659787,0,0,0.166666666666667,0.577350269189626,0,0,0,0,0,0.5,0,0,0,0,0,0,0,3,0,1,0,0,5,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8112,7.48611111111111,3.66513952519783,0.235294117647059,1175.06,0.739130434782609,451,16.5601134533856,11.0072390530475,10.0516877073979,8.66605103103869,7.46064914891186,5.31913584437402,3.85375225550797,2.44288118909835,13.9377750609178,8.0995545795629,6.27717329633336,4.82332571412219,3.42718569521754,2.16182965330173,1.32287506944494,0.7306787151303,4.14058498685245,7.12651676308538,9.48549661982508,2.00682116193634,2.83698512751455,3.18185632280276,1.69392892761441,0,0.454873125237186,0,0.890829102753842,0,0.197589518887228,0,0,0,0.0785674201318386,0.363733706901586,0.733343164299497,0,0,0.0765465544619743,0.22953730327554,0.328015397798162,0,0,3,6,3,4,0,0,0,1723.4914364297,2053.11683788289,2953.13605184414,2885.00727670953,2430.21792022482,32.1711207476258,30.4988479835385,46.9697275037693,52.1080739102392,46.0412068929195,0.528388328361066,-0.359915772924769,0.206175204209062,-0.0718811806729879,-0.0962607025559861,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.903312,48.094688
"1242","24784592",1.792,391.98302548,0,4,2.45,0,18,3,25,0,36,16,15,4.4528,19.82742784,89.1528,0,3,3,2,2,0,0,1,2,0,0,0,0.22814763443006,122,1226,38,46.613874008352,2.02669017427617,20.3038165777599,8.20375141502181,6.43964929847986,5.64385618977472,291.488010559051,87.21,0.857142857142857,NA,0.461538461538462,0.166666666666667,2.05188245592601,3.92229364871756,0,3.49992785206888,11.8623394998982,0,9.64840572426981,0,0,0.166666666666667,0.577350269189626,0,0,0,0,0,0.5,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.8112,7.48611111111111,3.66513952519783,0.1875,938.07,0.739130434782609,482,16.5601134533856,11.0072390530475,10.0397823255988,8.75648138380325,7.25166465191309,5.47743301983649,3.74663782876368,2.54318784934431,14.9017360730417,8.58153508562486,6.83026212247747,5.17609096751119,3.51532347640299,2.36026288619326,1.3983829429787,0.756970230573679,4.20452890251737,6.90610645427922,9.45854073714837,2.21049027594123,2.91788583656965,3.35212133637785,1.69392892761441,0,0.454873125237186,0,1.05148927144116,0,0.197589518887228,0,0,0,0.0785674201318386,0.363733706901586,0.733343164299496,0,0,0.0765465544619743,0.22953730327554,0.354792092579382,0,0,3,7,2,3,0,0,0,1819.76202790593,2155.29564542842,3072.11188298832,2972.53906220769,2451.57763361519,75.4292115389412,36.151523444683,58.2750784260585,63.4134248325284,50.3617903769316,0.542531024427307,-0.362251686972065,0.210249061015607,-0.0831396230667174,-0.104635778553419,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.913691,47.384309
"1243","24784296",1.275,281.15281238,0,3,2.89,0,15,2,23,0,40,12,12,2.6066,6.79436356,82.7482,0,3,2,2,2,0,0,0,3,0,0,0,0.195196340151936,110,1004,32,43.018423975012,2.04849637976247,11.9995379082918,2.55817935522611,9.44135855306566,5.52356195605701,267.044117657595,54.88,1,NA,0.5,0.0833333333333333,3.17004452802101,2.71076939597271,0,6.81576896916982,15.7017881133177,0,6.04743534904382,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,2,0,3,0,0,5,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8790170132325,7.05078125,3.85484830458061,0.352941176470588,1344.04,0.80952380952381,427,14.8196264773794,10.1521983431904,9.18757421659012,7.57034743374861,6.38823675265685,4.99461753503541,3.61353138942995,2.26661226571445,12.3880974401612,7.40479957095348,5.66605135499535,3.86209614722137,2.64745091020776,1.78055339795257,1.01134954750547,0.496068721503226,2.97904010702842,4.78794578044857,6.2772707021846,1.24520459045323,1.5876248796276,1.76926981612137,1.43949926084074,0,0.164266426608915,0,0.76325410692752,0,0.0436551065627152,0,0,0,0,0.206930270632866,0.443038416371565,0,0,0,0.07829592633187,0.145957254954788,0,0,1,7,2,2,3,1,0,1351.50825842506,1563.88825416024,2141.40996033203,2077.91684639017,1611.37121813883,22.8544099393704,24.3291835762152,34.5750345239968,34.8242771963826,29.5991084133833,0.310805615874539,-0.180997618156831,0.122902990285013,-0.161082605034579,0.103041189841391,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.028933,46.691067
